Month,Ticker,Company_name,Stock_exchange,Industry,SIC_Code,ESG_Rating,ESG_Score
2,CAH,Cardinal Health Inc,NYSE,Consumer Non-Cyclicals,5122,AA,7.4
2,CAKE,Cheesecake Factory Inc,NASDAQ,Consumer Cyclicals,5812,BB,3.9
2,CALM,Cal-Maine Foods Inc,NASDAQ,Consumer Non-Cyclicals,252,B,1.7
2,CAR,Avis Budget Group Inc,NASDAQ,Industrials,7514,AA,8.4
2,CASH,Meta Financial Group Inc,NASDAQ,Financials,6035,BB,4.2
2,CASY,Caseys General Stores Inc,NASDAQ,Consumer Non-Cyclicals,5541,BB,4.2
2,CAT,Caterpillar Inc,NYSE,Industrials,3531,A,7
2,CATM,Cardtronics PLC,NASDAQ,Industrials,7389,BB,3.5
2,CATO,Cato Corp,NYSE,Consumer Cyclicals,5621,B,1.8
2,CATY,Cathay General Bancorp,NASDAQ,Financials,6022,BB,3.3
2,CB,Chubb Ltd,NYSE,Financials,6331,BBB,4.4
2,CBOE,Cboe Global Markets Inc,CBOE BZX,Financials,6231,BB,3
2,CBRE,CBRE Group Inc,NYSE,Real Estate,6531,AA,8.4
2,CBRL,Cracker Barrel Old Country Store Inc,NASDAQ,Consumer Cyclicals,5812,B,1.7
2,CBSH,Commerce Bancshares Inc,NASDAQ,Financials,6022,BBB,4.6
2,CBT,Cabot Corp,NYSE,Basic Materials,2869,B,2
2,CBU,Community Bank System Inc,NYSE,Financials,6029,BB,4.2
2,CC,Chemours Co,NYSE,Basic Materials,2819,BB,3.2
2,CCI,Crown Castle International Corp,NYSE,Real Estate,6798,BB,3
2,CCMP,CMC Materials Inc,NASDAQ,Technology,3674,BBB,4.5
2,CCOI,Cogent Communications Holdings Inc,NASDAQ,Technology,4899,BB,3
2,CCS,Century Communities Inc,NYSE,Consumer Cyclicals,1531,BBB,4.3
2,CDAY,Ceridian HCM Holding Inc,NYSE,Technology,7372,BBB,4.4
2,CDK,CDK Global Inc,NASDAQ,Technology,7372,BB,2.9
2,CDNS,Cadence Design Systems Inc,NASDAQ,Technology,7372,AA,7.9
2,CDW,CDW Corp,NASDAQ,Technology,7373,B,2.2
2,CE,Celanese Corp,NYSE,Basic Materials,2821,BBB,4.7
2,CENT,Central Garden & Pet Co,NASDAQ,Consumer Non-Cyclicals,5999,B,1.5
2,CENX,Century Aluminum Co,NASDAQ,Basic Materials,3334,BB,4
2,CERN,Cerner Corp,NASDAQ,Healthcare,7374,A,7
2,CEVA,CEVA Inc,NASDAQ,Technology,3674,B,1.6
2,CF,CF Industries Holdings Inc,NYSE,Basic Materials,2873,CCC,0.7
2,CFFN,Capitol Federal Financial Inc,NASDAQ,Financials,6035,B,1.7
2,CFG,Citizens Financial Group Inc,NYSE,Financials,6021,BBB,5.4
2,CFR,Cullen/Frost Bankers Inc,NYSE,Financials,6022,A,6.2
2,CFX,Colfax Corp,NYSE,Industrials,3548,B,2.6
2,CGNX,Cognex Corp,NASDAQ,Industrials,3823,A,6.5
2,CHCO,City Holding Co,NASDAQ,Financials,6021,BB,2.9
2,CHCT,Community Healthcare Trust Inc,NYSE,Real Estate,6798,B,1.9
2,CHD,Church & Dwight Co Inc,NYSE,Consumer Non-Cyclicals,2841,BBB,5.1
2,CHDN,Churchill Downs Inc,NASDAQ,Consumer Cyclicals,7011,BBB,4.8
2,CHE,Chemed Corp,NYSE,Healthcare,8051,BBB,4.6
2,CHEF,Chefs' Warehouse Inc,NASDAQ,Consumer Non-Cyclicals,5141,BB,4.2
2,CHH,Choice Hotels International Inc,NYSE,Consumer Cyclicals,7011,BB,3.2
2,CHRS,Coherus BioSciences Inc,NASDAQ,Healthcare,2834,BBB,5.6
2,CHRW,CH Robinson Worldwide Inc,NASDAQ,Industrials,4731,A,6.8
2,CHTR,Charter Communications Inc,NASDAQ,Technology,4841,B,2.5
2,CHX,ChampionX Corp,NYSE,Energy,3533,A,6.8
2,CI,Cigna Corp,NYSE,Healthcare,6324,A,7.1
2,CIEN,Ciena Corp,NYSE,Technology,3577,A,6.8
2,CINF,Cincinnati Financial Corp,NASDAQ,Financials,6331,B,1.5
2,CIT,CIT Group Inc,NYSE,Financials,6021,BB,2.9
2,CKH,SEACOR Holdings Inc,NYSE,Energy,4491,B,1.5
2,CL,Colgate-Palmolive Co,NYSE,Consumer Non-Cyclicals,2844,AA,8.5
2,CLB,Core Laboratories NV,NYSE,Energy,1389,AA,8.2
2,CLDT,Chatham Lodging Trust,NYSE,Real Estate,6798,BB,3
2,CLF,Cleveland-Cliffs Inc,NYSE,Basic Materials,1011,BB,4.1
2,CLGX,Corelogic Inc,NYSE,Industrials,7374,BB,3.5
2,CLH,Clean Harbors Inc,NYSE,Industrials,4953,BBB,4.3
2,CLI,Mack-Cali Realty Corp,NYSE,Real Estate,6798,B,1.6
2,CLW,Clearwater Paper Corp,NYSE,Basic Materials,2621,BB,3.2
2,CLX,Clorox Co,NYSE,Consumer Non-Cyclicals,5499,AA,7.7
2,CMA,Comerica Inc,NYSE,Financials,6022,A,5.8
2,CMC,Commercial Metals Co,NYSE,Basic Materials,3312,BBB,4.4
2,CMCSA,Comcast Corp,NASDAQ,Consumer Cyclicals,4841,BB,3.9
2,CMD,Cantel Medical Corp,NYSE,Healthcare,3841,BBB,4.8
2,CME,CME Group Inc,NASDAQ,Financials,6231,BBB,4.3
2,CMG,Chipotle Mexican Grill Inc,NYSE,Consumer Cyclicals,5812,BBB,5.2
2,CMI,Cummins Inc,NYSE,Consumer Cyclicals,3519,AAA,10
2,CMO,Capstead Mortgage Corp,NYSE,Real Estate,6798,BB,3.2
2,CMP,Compass Minerals International Inc,NYSE,Basic Materials,1479,BBB,5.7
2,CMS,CMS Energy Corp,NYSE,Utilities,4931,AA,8.1
2,CMTL,Comtech Telecommunications Corp,NASDAQ,Technology,3663,BB,3.2
2,CNC,Centene Corp,NYSE,Healthcare,6324,BBB,4.3
2,CNK,Cinemark Holdings Inc,NYSE,Consumer Cyclicals,7832,A,6.1
2,CNMD,Conmed Corp,NYSE,Healthcare,3841,BB,4.2
2,CNO,CNO Financial Group Inc,NYSE,Financials,6399,B,2.8
2,CNP,CenterPoint Energy Inc,NYSE,Utilities,4924,BB,3.6
2,CNSL,Consolidated Communications Holdings Inc,NASDAQ,Technology,7375,B,2.1
2,CNX,CNX Resources Corp,NYSE,Energy,1321,BBB,5.1
2,CNXN,PC Connection Inc,NASDAQ,Technology,7371,B,1.7
2,COF,Capital One Financial Corp,NYSE,Financials,6021,B,2
2,COG,Cabot Oil & Gas Corp,NYSE,Energy,1311,B,2.3
2,COHR,Coherent Inc,NASDAQ,Technology,3845,A,7
2,COHU,Cohu Inc,NASDAQ,Technology,3825,B,1.6
2,COKE,Coca-Cola Consolidated Inc,NASDAQ,Consumer Non-Cyclicals,2086,B,1.6
2,COLB,Columbia Banking System Inc,NASDAQ,Financials,6022,BBB,5
2,COLM,Columbia Sportswear Co,NASDAQ,Consumer Cyclicals,3949,A,6.2
2,CONE,CyrusOne Inc,NASDAQ,Real Estate,6512,BBB,4.4
2,COO,Cooper Companies Inc,NYSE,Healthcare,3851,BBB,5.2
2,COOP,Mr. Cooper Group Inc,NASDAQ,Financials,6163,BBB,5.4
2,COP,ConocoPhillips,NYSE,Energy,1311,AA,7.2
2,COR,CoreSite Realty Corp,NYSE,Real Estate,6798,A,6.2
2,CORE,Core-Mark Holding Company Inc,NASDAQ,Consumer Non-Cyclicals,5141,BBB,5.6
2,CORT,Corcept Therapeutics Inc,NASDAQ,Healthcare,2834,BB,3.1
2,COST,Costco Wholesale Corp,NASDAQ,Consumer Cyclicals,5331,BB,4.2
2,COTY,Coty Inc,NYSE,Consumer Non-Cyclicals,2844,BB,3.3
2,CPB,Campbell Soup Co,NYSE,Consumer Non-Cyclicals,2099,AA,7.7
2,CPF,Central Pacific Financial Corp,NYSE,Financials,6022,B,1.7
2,CPK,Chesapeake Utilities Corp,NYSE,Utilities,4923,BBB,5.1
2,CPRI,Capri Holdings Ltd,NYSE,Consumer Cyclicals,5632,BB,3.8
2,CPRT,Copart Inc,NASDAQ,Consumer Cyclicals,5521,A,6.7
2,CPSI,Computer Programs and Systems Inc,NASDAQ,Healthcare,7373,BBB,4.5
2,CPT,Camden Property Trust,NYSE,Real Estate,6798,BBB,4.6
2,CR,Crane Co,NYSE,Industrials,3581,BBB,5.2
2,CREE,Cree Inc,NASDAQ,Technology,3674,A,6.8
2,CRI,Carter's Inc,NYSE,Consumer Cyclicals,5641,BB,3.5
2,CRL,Charles River Laboratories International Inc,NYSE,Healthcare,8731,B,1.5
2,CRM,Salesforce.Com Inc,NYSE,Technology,7372,AAA,10
2,CRMT,America's CAR-MART Inc,NASDAQ,Consumer Cyclicals,5521,BBB,4.6
2,CROX,Crocs Inc,NASDAQ,Consumer Cyclicals,3021,A,6.8
2,CRS,Carpenter Technology Corp,NYSE,Basic Materials,3312,B,1.5
2,CRUS,Cirrus Logic Inc,NASDAQ,Technology,3674,A,6.1
2,CRVL,CorVel Corp,NASDAQ,Healthcare,6411,BBB,5.7
2,CRY,CryoLife Inc,NYSE,Healthcare,3841,BB,3.6
2,CSCO,Cisco Systems Inc,NASDAQ,Technology,7373,A,6.8
2,CSGS,CSG Systems International Inc,NASDAQ,Technology,7372,BBB,4.4
2,CSII,Cardiovascular Systems Inc,NASDAQ,Healthcare,3841,A,6.4
2,CSL,Carlisle Companies Inc,NYSE,Consumer Non-Cyclicals,3069,A,6.7
2,CSX,CSX Corp,NASDAQ,Industrials,4011,A,7.1
2,CTAS,Cintas Corp,NASDAQ,Industrials,7213,BBB,4.5
2,CTB,Cooper Tire & Rubber Co,NYSE,Consumer Cyclicals,3011,BBB,5.2
2,CTLT,Catalent Inc,NYSE,Healthcare,2834,BBB,5.6
2,CTRE,CareTrust REIT Inc,NASDAQ,Real Estate,6798,B,2.2
2,CTS,CTS Corp,NYSE,Technology,3679,A,7
2,CTSH,Cognizant Technology Solutions Corp,NASDAQ,Technology,7371,A,6.5
2,CTXS,Citrix Systems Inc,NASDAQ,Technology,7372,A,7.1
2,CUB,Cubic Corp,NYSE,Industrials,3829,AA,7.8
2,CUBI,Customers Bancorp Inc,NYSE,Financials,6022,BB,3.7
2,CUZ,Cousins Properties Inc,NYSE,Real Estate,6798,BB,3.2
2,CVBF,CVB Financial Corp,NASDAQ,Financials,6029,BB,3.7
2,CVCO,Cavco Industries Inc,NASDAQ,Consumer Cyclicals,2451,BBB,4.7
2,CVGW,Calavo Growers Inc,NASDAQ,Consumer Non-Cyclicals,5148,BB,3.7
2,CVLT,Commvault Systems Inc,NASDAQ,Technology,7372,BB,4.1
2,CVS,CVS Health Corp,NYSE,Healthcare,5912,BBB,5.71
2,CVX,Chevron Corp,NYSE,Energy,2911,BBB,5.2
2,CWT,California Water Service Group,NYSE,Utilities,4941,BB,3.2
2,CXO,Concho Resources Inc,NYSE,Energy,1311,B,2.8
2,CXW,Corecivic Inc,NYSE,Real Estate,8744,CCC,0
2,CYH,Community Health Systems Inc,NYSE,Healthcare,8062,B,2
2,CYTK,Cytokinetics Inc,NASDAQ,Healthcare,2834,B,1.6
2,D,Dominion Energy Inc,NYSE,Utilities,4911,A,6.4
2,DAL,Delta Air Lines Inc,NYSE,Industrials,4512,A,6.3
2,DAN,Dana Inc,NYSE,Consumer Cyclicals,3714,BB,3.9
2,DAR,Darling Ingredients Inc,NYSE,Consumer Non-Cyclicals,2077,BBB,5.1
2,DBD,Diebold Nixdorf Inc,NYSE,Technology,3578,BB,3.2
2,DBI,Designer Brands Inc,NYSE,Consumer Cyclicals,5661,BBB,4.9
2,DCI,Donaldson Company Inc,NYSE,Industrials,3564,A,5.8
2,DCOM,Dime Community Bancshares Inc,NASDAQ,Financials,6035,B,2.5
2,DD,Dupont De Nemours Inc,NYSE,Basic Materials,2836,A,6
2,DDD,3D Systems Corp,NYSE,Technology,2759,BB,3.6
2,DE,Deere & Co,NYSE,Industrials,3523,A,7
2,DEA,Easterly Government Properties Inc,NYSE,Real Estate,6798,A,6.5
2,DECK,Deckers Outdoor Corp,NYSE,Consumer Cyclicals,5139,AA,8.5
2,DEI,Douglas Emmett Inc,NYSE,Real Estate,6798,A,6.8
2,DFS,Discover Financial Services,NYSE,Financials,6141,BB,3.6
2,DG,Dollar General Corp,NYSE,Consumer Cyclicals,5331,B,2.8
2,DGX,Quest Diagnostics Inc,NYSE,Healthcare,8071,AA,7.7
2,DHC,Diversified Healthcare Trust,NASDAQ,Real Estate,8361,B,2.2
2,DHI,D.R. Horton Inc,NYSE,Consumer Cyclicals,1531,B,2.7
2,DHR,Danaher Corp,NYSE,Healthcare,3826,BB,3.6
2,DIN,Dine Brands Global Inc,NYSE,Consumer Cyclicals,5812,A,7
2,DIOD,Diodes Inc,NASDAQ,Technology,3674,B,1.6
2,DIS,Walt Disney Co,NYSE,Consumer Cyclicals,4841,BBB,5
2,DISCA,Discovery Inc,NASDAQ,Consumer Cyclicals,4841,BBB,4.3
2,DISH,DISH Network Corp,NASDAQ,Consumer Cyclicals,4841,CCC,1.4
2,DKS,Dick's Sporting Goods Inc,NYSE,Consumer Cyclicals,5941,BB,3.1
2,DLR,Digital Realty Trust Inc,NYSE,Real Estate,6798,BB,4.1
2,DLTR,Dollar Tree Inc,NASDAQ,Consumer Cyclicals,5331,B,2.3
2,DLX,Deluxe Corp,NYSE,Industrials,2782,BBB,5.7
2,DNKN,Dunkin' Brands Group Inc,NASDAQ,Consumer Cyclicals,5812,A,6.5
2,DNOW,NOW Inc,NYSE,Industrials,5084,BB,3.5
2,DOC,Physicians Realty Trust,NYSE,Real Estate,6798,B,2.7
2,DORM,Dorman Products Inc,NASDAQ,Consumer Cyclicals,5013,BBB,4.8
2,DOV,Dover Corp,NYSE,Industrials,5084,BBB,4.5
2,DPZ,Domino's Pizza Inc,NYSE,Consumer Cyclicals,5812,BBB,5.2
2,DRE,Duke Realty Corp,NYSE,Real Estate,6512,BBB,5.4
2,DRH,Diamondrock Hospitality Co,NYSE,Real Estate,6798,BBB,4.9
2,DRI,Darden Restaurants Inc,NYSE,Consumer Cyclicals,5812,BBB,5.7
2,DRQ,Dril-Quip Inc,NYSE,Energy,3533,BB,4
2,DTE,DTE Energy Co,NYSE,Utilities,4911,A,6.6
2,DUK,Duke Energy Corp,NYSE,Utilities,4931,BBB,5.3
2,DVA,DaVita Inc,NYSE,Healthcare,8092,BBB,5.7
2,DVN,Devon Energy Corp,NYSE,Energy,1311,BBB,5.6
2,DXC,DXC Technology Co,NYSE,Technology,7374,BBB,5.6
2,DXCM,DexCom Inc,NASDAQ,Healthcare,3841,BBB,5.2
2,DXPE,DXP Enterprises Inc,NASDAQ,Industrials,5084,B,1.6
2,DY,Dycom Industries Inc,NYSE,Industrials,1623,BB,3.1
2,EA,Electronic Arts Inc,NASDAQ,Technology,7372,A,6.8
2,EAT,Brinker International Inc,NYSE,Consumer Cyclicals,5812,BBB,4.3
2,EBAY,eBay Inc,NASDAQ,Technology,5961,BBB,5.6
2,EBIX,Ebix Inc,NASDAQ,Technology,7371,B,1.5
2,EBS,Emergent BioSolutions Inc,NYSE,Healthcare,8731,B,2.4
2,ECHO,Echo Global Logistics Inc,NASDAQ,Industrials,4731,AA,8.2
2,ECL,Ecolab Inc,NYSE,Basic Materials,2819,AAA,10
2,ECOL,US Ecology Inc,NASDAQ,Industrials,4953,B,2.4
2,ECPG,Encore Capital Group Inc,NASDAQ,Financials,6153,BBB,5.6
2,ED,Consolidated Edison Inc,NYSE,Utilities,4931,AA,7.2
2,EFX,Equifax Inc,NYSE,Industrials,7323,BB,4.2
2,EGBN,Eagle Bancorp Inc,NASDAQ,Financials,6022,B,2.5
2,EGHT,8x8 Inc,NYSE,Technology,7372,BBB,4.4
2,EGOV,NIC Inc,NASDAQ,Technology,7389,B,1.8
2,EGP,Eastgroup Properties Inc,NYSE,Real Estate,6798,B,1.6
2,EGRX,Eagle Pharmaceuticals Inc,NASDAQ,Healthcare,2834,A,6
2,EHC,Encompass Health Corp,NYSE,Healthcare,8062,A,6.9
2,EHTH,eHealth Inc,NASDAQ,Financials,6321,BBB,4.4
2,EIG,Employers Holdings Inc,NYSE,Financials,6331,B,2.5
2,EIX,Edison International,NYSE,Utilities,4911,BBB,5.1
2,EL,Estee Lauder Companies Inc,NYSE,Consumer Non-Cyclicals,2844,BBB,5.4
2,ELY,Callaway Golf Co,NYSE,Consumer Cyclicals,3949,BBB,5.7
2,EME,EMCOR Group Inc,NYSE,Industrials,1731,AA,7.9
2,EMN,Eastman Chemical Co,NYSE,Basic Materials,2821,BB,3.9
2,EMR,Emerson Electric Co,NYSE,Industrials,3823,BB,4.1
2,ENDP,Endo International PLC,NASDAQ,Healthcare,2834,BB,3.9
2,ENPH,Enphase Energy Inc,NASDAQ,Energy,3674,BB,3.5
2,ENR,Energizer Holdings Inc,NYSE,Industrials,3691,BBB,4.6
2,ENS,EnerSys,NYSE,Industrials,3691,BBB,4.4
2,ENSG,Ensign Group Inc,NASDAQ,Healthcare,8051,BBB,5.7
2,ENTA,Enanta Pharmaceuticals Inc,NASDAQ,Healthcare,2834,BB,3.6
2,ENVA,Enova International Inc,NYSE,Financials,6141,CCC,1.2
2,EOG,EOG Resources Inc,NYSE,Energy,1311,BB,4.1
2,EPAC,Enerpac Tool Group Corp,NYSE,Industrials,3593,BBB,5.5
2,EPAY,Bottomline Technologies (DE) Inc,NASDAQ,Technology,7372,BBB,4.7
2,EPC,Edgewell Personal Care Co,NYSE,Consumer Non-Cyclicals,2844,BBB,4.6
2,EPR,EPR Properties,NYSE,Real Estate,6798,B,2.2
2,EPRT,Essential Properties Realty Trust Inc,NYSE,Real Estate,6798,BBB,5.1
2,EQIX,Equinix Inc,NASDAQ,Real Estate,7374,AA,7.4
2,EQR,Equity Residential,NYSE,Real Estate,6798,BBB,5.7
2,EQT,EQT Corp,NYSE,Energy,1311,BBB,4.4
2,ES,Eversource Energy,NYSE,Utilities,4911,AA,8.3
2,ESE,ESCO Technologies Inc,NYSE,Industrials,3823,A,6.5
2,ESNT,Essent Group Ltd,NYSE,Financials,6351,B,2.1
2,ESS,Essex Property Trust Inc,NYSE,Real Estate,6798,BB,3.5
2,ETH,Ethan Allen Interiors Inc,NYSE,Consumer Cyclicals,5712,BBB,5.4
2,ETN,Eaton Corporation PLC,NYSE,Industrials,5063,BBB,5.6
2,ETR,Entergy Corp,NYSE,Utilities,4911,A,7
2,ETRN,Equitrans Midstream Corp,NYSE,Energy,1321,BB,3.3
2,ETSY,ETSY Inc,NASDAQ,Consumer Cyclicals,5961,BBB,5.6
2,EV,Eaton Vance Corp,NYSE,Financials,6282,B,2.6
2,EVR,Evercore Inc,NYSE,Financials,6282,BB,3.2
2,EVRG,Evergy Inc,NYSE,Utilities,4911,BB,3.2
2,EVTC,Evertec Inc,NYSE,Industrials,7374,B,1.5
2,EW,Edwards Lifesciences Corp,NYSE,Healthcare,3842,AA,8.5
2,EWBC,East West Bancorp Inc,NASDAQ,Financials,6021,BB,3.7
2,EXC,Exelon Corp,NASDAQ,Utilities,4931,AA,8.1
2,EXEL,Exelixis Inc,NASDAQ,Healthcare,8731,B,2
2,EXLS,Exlservice Holdings Inc,NASDAQ,Industrials,8748,BBB,4.7
2,EXP,Eagle Materials Inc,NYSE,Basic Materials,3241,B,2.5
2,EXPD,Expeditors International of Washington Inc,NASDAQ,Industrials,4731,AAA,10
2,EXPE,Expedia Group Inc,NASDAQ,Consumer Cyclicals,4724,BBB,5.1
2,EXPO,Exponent Inc,NASDAQ,Industrials,8748,BBB,4.5
2,EXR,Extra Space Storage Inc,NYSE,Real Estate,6798,BB,3.5
2,EXTR,Extreme Networks Inc,NASDAQ,Technology,3577,BBB,4.4
2,EZPW,EZCORP Inc,NASDAQ,Financials,5932,B,2.4
2,F,Ford Motor Co,NYSE,Consumer Cyclicals,3711,B,1.9
2,FAF,First American Financial Corp,NYSE,Financials,6361,A,6.5
2,FANG,Diamondback Energy Inc,NASDAQ,Energy,1311,B,2.8
2,FARO,FARO Technologies Inc,NASDAQ,Technology,3823,BBB,5.7
2,FAST,Fastenal Co,NASDAQ,Industrials,5072,A,6.8
2,FB,Facebook Inc,NASDAQ,Technology,2741,BBB,4.6
2,FBC,Flagstar Bancorp Inc,NYSE,Financials,6035,BB,3.7
2,FBHS,Fortune Brands Home & Security Inc,NYSE,Consumer Cyclicals,2434,A,6.7
2,FBK,FB Financial Corp,NYSE,Financials,6021,B,1.7
2,FBM,Foundation Building Materials Inc,NYSE,Consumer Cyclicals,5039,BBB,4.8
2,FBNC,First Bancorp (North Carolina),NASDAQ,Financials,6022,B,2.5
2,FBP,First Bancorp,NYSE,Financials,6022,B,2.5
2,FCF,First Commonwealth Financial Corp,NYSE,Financials,6022,BB,2.9
2,FCFS,FirstCash Inc,NASDAQ,Financials,5932,BB,4
2,FCN,FTI Consulting Inc,NYSE,Industrials,8742,A,6.4
2,FCPT,Four Corners Property Trust Inc,NYSE,Real Estate,6798,BB,4.1
2,FCX,Freeport-McMoRan Inc,NYSE,Basic Materials,3331,BB,3.4
2,FDP,Fresh Del Monte Produce Inc,NYSE,Consumer Non-Cyclicals,5148,BBB,4.3
2,FDS,Factset Research Systems Inc,NYSE,Industrials,7374,AA,8
2,FDX,FedEx Corp,NYSE,Industrials,4513,BB,4.1
2,FE,FirstEnergy Corp,NYSE,Utilities,4911,BBB,5.3
2,FELE,Franklin Electric Co Inc,NASDAQ,Industrials,3621,A,6.8
2,FF,FutureFuel Corp,NYSE,Energy,2869,B,2.1
2,FFBC,First Financial Bancorp,NASDAQ,Financials,6021,A,6.2
2,FFIN,First Financial Bankshares Inc,NASDAQ,Financials,6021,BBB,5
2,FFIV,F5 Networks Inc,NASDAQ,Technology,7372,BBB,4.8
2,FHB,First Hawaiian Inc,NASDAQ,Financials,6022,BB,4.2
2,FHI,Federated Hermes Inc,NYSE,Financials,6282,BB,3.5
2,FHN,First Horizon Corp (Tennessee),NYSE,Financials,6021,BB,4.2
2,FICO,Fair Isaac Corp,NYSE,Technology,7372,A,6.5
2,FIS,Fidelity National Information Services Inc,NYSE,Technology,7371,BB,4.1
2,FISV,Fiserv Inc,NASDAQ,Industrials,7374,BBB,4.7
2,FITB,Fifth Third Bancorp,NASDAQ,Financials,6022,BB,3.7
2,FIVE,Five Below Inc,NASDAQ,Consumer Cyclicals,5331,BBB,4.6
2,FIX,Comfort Systems USA Inc,NYSE,Industrials,1711,AA,7.7
2,FIZZ,National Beverage Corp,NASDAQ,Consumer Non-Cyclicals,2086,CCC,0
2,FL,Foot Locker Inc,NYSE,Consumer Cyclicals,5661,BBB,5.6
2,FLIR,FLIR Systems Inc,NASDAQ,Technology,3812,A,7
2,FLO,Flowers Foods Inc,NYSE,Consumer Non-Cyclicals,2051,BB,3.7
2,FLOW,SPX FLOW Inc,NYSE,Industrials,3556,BB,3.9
2,FLR,Fluor Corp,NYSE,Industrials,1389,AA,7.2
2,FLS,Flowserve Corp,NYSE,Industrials,3594,A,7.1
2,FLT,Fleetcor Technologies Inc,NYSE,Industrials,7389,B,2.4
2,FMBI,First Midwest Bancorp Inc,NASDAQ,Financials,6021,BB,2.9
2,FMC,FMC Corp,NYSE,Basic Materials,2879,BB,4
2,FN,Fabrinet,NYSE,Technology,3674,A,6.5
2,FNB,F.N.B. Corp,NYSE,Financials,6021,BB,2.9
2,FOE,Ferro Corp,NYSE,Basic Materials,2816,B,2.8
2,FORM,FormFactor Inc,NASDAQ,Technology,3674,B,2.6
2,FORR,Forrester Research Inc,NASDAQ,Consumer Cyclicals,8732,BB,4.2
2,FOXF,Fox Factory Holding Corp,NASDAQ,Consumer Cyclicals,3714,BB,3.9
2,FR,First Industrial Realty Trust Inc,NYSE,Real Estate,6798,BB,3
2,FRC,First Republic Bank,NYSE,Financials,6029,BBB,4.6
2,FRT,Federal Realty Investment Trust,NYSE,Real Estate,6798,BBB,4.3
2,FSLR,First Solar Inc,NASDAQ,Energy,3674,A,6.8
2,FSP,Franklin Street Properties Corp,NYSE AMERICAN,Real Estate,6798,BBB,4.3
2,FSS,Federal Signal Corp,NYSE,Industrials,3537,BBB,5.7
2,FTI,TechnipFMC PLC,NYSE,Energy,1389,AA,7.3
2,FTNT,Fortinet Inc,NASDAQ,Technology,7371,BBB,5.3
2,FTV,Fortive Corp,NYSE,Industrials,3823,BBB,5.2
2,FUL,HB Fuller Co,NYSE,Basic Materials,2891,BBB,4.9
2,FULT,Fulton Financial Corp,NASDAQ,Financials,6021,A,6.2
2,FWRD,Forward Air Corp,NASDAQ,Industrials,4731,B,2.7
2,GATX,GATX Corp,NYSE,Financials,4741,BBB,5.5
2,GBCI,Glacier Bancorp Inc,NASDAQ,Financials,6022,BBB,4.6
2,GBX,Greenbrier Companies Inc,NYSE,Industrials,3743,BB,4.1
2,GCO,Genesco Inc,NYSE,Consumer Cyclicals,5661,BBB,5.6
2,GCP,GCP Applied Technologies Inc,NYSE,Basic Materials,2899,B,1.9
2,GD,General Dynamics Corp,NYSE,Industrials,3721,BB,4.1
2,GDOT,Green Dot Corp,NYSE,Financials,6022,BB,3.6
2,GE,General Electric Co,NYSE,Consumer Non-Cyclicals,3724,A,5.8
2,GEF,Greif Inc,NYSE,Basic Materials,3412,A,6.8
2,GEO,Geo Group Inc,NYSE,Real Estate,8744,CCC,0
2,GES,Guess? Inc,NYSE,Consumer Cyclicals,5651,BB,4.1
2,GFF,Griffon Corp,NYSE,Consumer Cyclicals,3423,B,1.8
2,GGG,Graco Inc,NYSE,Industrials,3561,BBB,4.8
2,GHC,Graham Holdings Co,NYSE,Consumer Non-Cyclicals,8221,BBB,4.6
2,GIII,G-III Apparel Group Ltd,NASDAQ,Consumer Cyclicals,2335,B,2.1
2,GILD,Gilead Sciences Inc,NASDAQ,Healthcare,2834,AA,8.56
2,GIS,General Mills Inc,NYSE,Consumer Non-Cyclicals,2099,AA,7.7
2,GKOS,Glaukos Corp,NYSE,Healthcare,3841,BBB,4.8
2,GL,Globe Life Inc,NYSE,Financials,6311,BB,3.9
2,GLT,Glatfelter Corp,NYSE,Basic Materials,2621,B,1.8
2,GLUU,Glu Mobile Inc,NASDAQ,Technology,7372,B,2.3
2,GLW,Corning Inc,NYSE,Technology,3229,A,6.1
2,GM,General Motors Co,NYSE,Consumer Cyclicals,3711,CCC,0.3
2,GME,GameStop Corp,NYSE,Consumer Cyclicals,5734,BBB,5.4
2,GMED,Globus Medical Inc,NYSE,Healthcare,3841,BBB,5.5
2,GMS,GMS Inc,NYSE,Consumer Cyclicals,5211,BBB,5.5
2,GNL,Global Net Lease Inc,NYSE,Real Estate,6798,B,2.4
2,GNRC,Generac Holdings Inc,NYSE,Industrials,3621,BBB,5.6
2,GNTX,Gentex Corp,NASDAQ,Consumer Cyclicals,3714,BB,3.9
2,GNW,Genworth Financial Inc,NYSE,Financials,6311,BB,4.2
2,GOOGL,Alphabet Inc,NASDAQ,Technology,7375,AA,7.9
2,GPC,Genuine Parts Co,NYSE,Consumer Cyclicals,5013,BBB,4.4
2,GPI,Group 1 Automotive Inc,NYSE,Consumer Cyclicals,5511,BBB,4.6
2,GPMT,Granite Point Mortgage Trust Inc,NYSE,Real Estate,6798,BB,3.5
2,GPN,Global Payments Inc,NYSE,Industrials,7389,B,1.5
2,GPS,Gap Inc,NYSE,Consumer Cyclicals,5651,AA,7.2
2,GRMN,Garmin Ltd,NASDAQ,Technology,3812,A,6.2
2,GRUB,GrubHub Inc,NYSE,Technology,5963,BB,4.1
2,GS,Goldman Sachs Group Inc,NYSE,Financials,6211,BBB,4.5
2,GT,Goodyear Tire & Rubber Co,NASDAQ,Consumer Cyclicals,3011,BBB,4.8
2,GTLS,Chart Industries Inc,NASDAQ,Industrials,3443,BBB,5.2
